기준일,출발구,trip_count,fare_sum,fare_count,distance_m_sum,distance_count,request_to_dispatch_min_sum,request_to_dispatch_count,scheduled_to_pickup_min_sum,scheduled_to_pickup_count,ride_min_sum,ride_min_count,avg_fare,avg_distance_m,avg_distance_km,avg_request_to_dispatch_min,avg_scheduled_to_pickup_min,avg_ride_min,total_record_count,completed_count,cancelled_count,completion_rate,cancellation_rate
2025-07-15,서초구,147.0,341600,147,1325137,147,12534.226749999998,147.0,6148.074466666667,147.0,4314.716733333334,147.0,2323.809523809524,9014.537414965986,9.014537414965986,85.26684863945577,41.823635827664404,29.35181451247166,176,147,29,0.8352272727272727,0.16477272727272727
2025-07-15,성남시분당구,1.0,3900,1,24838,1,73.47,1.0,16.55405,1.0,40.147000000000006,1.0,3900.0,24838.0,24.838,73.47,16.55405,40.147000000000006,1,1,0,1.0,0.0
2025-07-15,성남시수정구,2.0,4100,2,12972,2,71.53805,2.0,6.955666666666669,2.0,37.91843333333333,2.0,2050.0,6486.0,6.486,35.769025,3.4778333333333347,18.959216666666666,2,2,0,1.0,0.0
2025-07-15,성동구,122.0,286500,122,1149511,122,10211.826266666667,122.0,4694.200016666667,122.0,3528.1047,122.0,2348.3606557377047,9422.22131147541,9.422221311475411,83.70349398907103,38.47704931693989,28.918890983606556,139,122,17,0.8776978417266187,0.1223021582733813
2025-07-15,성북구,170.0,348600,170,1187885,170,14987.4581,170.0,5614.745,170.0,4310.822733333333,170.0,2050.5882352941176,6987.558823529412,6.987558823529412,88.16151823529411,33.027911764705884,25.357780784313725,191,170,20,0.8900523560209425,0.10471204188481675
2025-07-15,송파구,217.0,520400,217,2161626,217,23992.185266666667,217.0,6908.610549999999,217.0,5989.0763,217.0,2398.15668202765,9961.410138248848,9.961410138248848,110.56306574500768,31.83691497695852,27.59942995391705,249,217,32,0.8714859437751004,0.1285140562248996
2025-07-15,양주시,1.0,4200,1,28072,1,73.86433333333333,1.0,-9.767616666666667,1.0,57.1925,1.0,4200.0,28072.0,28.072,73.86433333333333,-9.767616666666667,57.1925,1,1,0,1.0,0.0
2025-07-15,양천구,219.0,483900,219,1435642,219,17383.53976666667,219.0,6626.379,219.0,4675.413333333333,219.0,2209.5890410958905,6555.442922374429,6.5554429223744295,79.37689391171995,30.257438356164382,21.348919330289192,237,219,17,0.9240506329113924,0.07172995780590717
2025-07-15,영등포구,239.0,562900,239,2242739,239,14368.3691,239.0,9016.448433333333,239.0,7138.248283333333,239.0,2355.2301255230127,9383.845188284518,9.383845188284518,60.11869916317992,37.72572566248257,29.867147629009764,277,239,38,0.8628158844765343,0.1371841155234657
2025-07-15,용산구,94.0,240800,94,976202,94,4840.8215,94.0,3282.7719,94.0,2955.3326666666667,94.0,2561.7021276595747,10385.127659574468,10.385127659574467,51.498101063829786,34.92310531914894,31.439709219858155,113,94,19,0.831858407079646,0.168141592920354
2025-07-15,은평구,267.0,577100,267,2035379,267,17593.942,267.0,8224.517416666666,267.0,6615.619583333333,267.0,2161.423220973783,7623.142322097378,7.623142322097379,65.8949138576779,30.80343601747815,24.777601435705368,316,267,49,0.8449367088607594,0.1550632911392405
2025-07-15,의정부시,2.0,6500,2,39624,2,165.51383333333334,2.0,9.17533333333333,2.0,116.24788333333332,2.0,3250.0,19812.0,19.812,82.75691666666667,4.587666666666665,58.12394166666666,2,2,0,1.0,0.0
2025-07-15,종로구,176.0,440900,176,1904609,176,8317.306,176.0,6224.923083333333,176.0,6860.284116666667,176.0,2505.1136363636365,10821.642045454546,10.821642045454546,47.25742045454546,35.36888115530303,38.97888702651515,202,176,26,0.8712871287128713,0.12871287128712872
2025-07-15,중구,82.0,198500,82,773751,82,3727.6978499999996,82.0,3461.3215833333334,82.0,2771.696516666667,82.0,2420.731707317073,9435.987804878048,9.435987804878048,45.459729878048776,42.21123882113821,33.80117703252033,94,82,12,0.8723404255319149,0.1276595744680851
2025-07-15,중랑구,226.0,470100,226,1573426,226,27723.581550000003,226.0,5795.01425,226.0,4997.319433333333,226.0,2080.0884955752213,6962.061946902655,6.962061946902655,122.67071482300886,25.64165597345133,22.112032890855456,239,226,13,0.9456066945606695,0.05439330543933055
2025-07-15,하남시,2.0,4900,2,20748,2,190.07656666666668,2.0,-50.04861666666667,2.0,67.39373333333333,2.0,2450.0,10374.0,10.374,95.03828333333334,-25.024308333333334,33.696866666666665,2,2,0,1.0,0.0
2025-07-16,강남구,199.0,479900,199,1944992,199,13958.231983333333,199.0,8973.000333333333,199.0,6167.7943,199.0,2411.5577889447236,9773.829145728643,9.773829145728643,70.14186926298157,45.09045393634841,30.993941206030147,257,199,57,0.77431906614786,0.22178988326848248
2025-07-16,강동구,365.0,776400,365,2802436,365,29656.2798,365.0,12728.9468,365.0,8147.641766666667,365.0,2127.123287671233,7677.906849315069,7.677906849315069,81.25008164383561,34.873826849315066,22.322306210045664,416,365,49,0.8774038461538461,0.11778846153846154
2025-07-16,강북구,159.0,320800,159,1065473,159,16924.8338,159.0,4988.614066666667,159.0,3673.5362999999998,159.0,2017.6100628930817,6701.088050314465,6.701088050314465,106.44549559748428,31.374931236897275,23.104001886792453,179,159,20,0.888268156424581,0.11173184357541899
2025-07-16,강서구,384.0,840500,384,3168251,384,43467.50048333334,384.0,12629.837566666667,384.0,10043.966816666667,384.0,2188.8020833333335,8250.653645833334,8.250653645833333,113.1966158420139,32.89020199652778,26.156163585069446,446,384,62,0.8609865470852018,0.13901345291479822
2025-07-16,고양시덕양구,3.0,9400,3,50994,3,207.90005,3.0,-37.39561666666667,3.0,116.35,3.0,3133.3333333333335,16998.0,16.998,69.30001666666666,-12.465205555555556,38.78333333333333,4,3,1,0.75,0.25
2025-07-16,고양시일산서구,1.0,3600,1,20065,1,113.79333333333334,1.0,8.928333333333335,1.0,68.20466666666667,1.0,3600.0,20065.0,20.065,113.79333333333334,8.928333333333335,68.20466666666667,1,1,0,1.0,0.0
2025-07-16,관악구,197.0,391900,197,1270601,197,13668.811966666666,197.0,7915.66825,197.0,4632.235866666667,197.0,1989.3401015228426,6449.751269035533,6.449751269035533,69.3848323181049,40.181057106598985,23.513887648054148,236,197,39,0.8347457627118644,0.1652542372881356
2025-07-16,광명시,1.0,2900,1,10269,1,94.05111666666667,1.0,-14.631333333333334,1.0,31.16845,1.0,2900.0,10269.0,10.269,94.05111666666667,-14.631333333333334,31.16845,1,1,0,1.0,0.0
2025-07-16,광진구,163.0,350500,163,1199511,163,8197.029700000001,163.0,6943.030966666666,163.0,3902.9941833333332,163.0,2150.306748466258,7358.963190184049,7.358963190184049,50.288525766871174,42.595282004089974,23.944749591002044,188,163,25,0.8670212765957447,0.13297872340425532
2025-07-16,구로구,179.0,454100,179,1600130,179,22410.80643333333,179.0,7754.148,179.0,5254.773066666667,179.0,2536.8715083798884,8939.27374301676,8.93927374301676,125.20003594040968,43.319262569832404,29.356274115456237,209,179,30,0.8564593301435407,0.14354066985645933
2025-07-16,구리시,2.0,5500,2,27494,2,114.6036,2.0,-1.851666666666663,2.0,118.49416666666667,2.0,2750.0,13747.0,13.747,57.3018,-0.9258333333333315,59.247083333333336,2,2,0,1.0,0.0
2025-07-16,금천구,93.0,192400,93,663601,93,13368.551816666666,93.0,4077.5178,93.0,2259.00235,93.0,2068.8172043010754,7135.4946236559135,7.135494623655913,143.74786899641578,43.84427741935484,24.290347849462368,116,93,23,0.8017241379310345,0.19827586206896552
2025-07-16,김포시,4.0,20600,4,170363,4,524.3277166666667,4.0,-29.024216666666668,4.0,339.09505,4.0,5150.0,42590.75,42.59075,131.08192916666667,-7.256054166666667,84.7737625,5,4,1,0.8,0.2
2025-07-16,남양주시,5.0,29900,5,270941,5,539.5299333333334,5.0,-2.6099999999999994,5.0,514.98395,5.0,5980.0,54188.2,54.188199999999995,107.90598666666668,-0.5219999999999999,102.99679,7,5,2,0.7142857142857143,0.2857142857142857
2025-07-16,노원구,636.0,1217400,636,3775626,636,44076.29485,636.0,15550.094116666667,636.0,13171.782083333334,636.0,1914.1509433962265,5936.518867924528,5.936518867924528,69.30235039308175,24.449833516771488,20.710349187631028,695,636,59,0.9151079136690647,0.08489208633093526
2025-07-16,도봉구,178.0,356900,178,1210631,178,18791.616449999998,178.0,4943.596033333333,178.0,4034.9594666666667,178.0,2005.056179775281,6801.297752808989,6.801297752808988,105.57087893258425,27.773011423220975,22.668311610486892,204,178,26,0.8725490196078431,0.12745098039215685
2025-07-16,동대문구,194.0,407900,194,1415360,194,21874.08916666667,194.0,6676.78415,194.0,4846.6985,194.0,2102.577319587629,7295.670103092783,7.2956701030927835,112.75303694158076,34.4164131443299,24.98298195876289,221,194,27,0.8778280542986425,0.12217194570135746
2025-07-16,동작구,163.0,343500,163,1216042,163,17744.174116666665,163.0,6946.388366666667,163.0,4196.502616666667,163.0,2107.3619631901843,7460.380368098159,7.460380368098159,108.85996390593046,42.61587955010225,25.745414826175868,184,163,21,0.8858695652173914,0.11413043478260869
2025-07-16,마포구,328.0,688800,328,2299566,328,17553.272366666668,328.0,11689.07565,328.0,7861.10945,328.0,2100.0,7010.871951219512,7.010871951219512,53.51607428861789,35.63742576219512,23.966797103658536,373,328,44,0.8793565683646113,0.11796246648793565
2025-07-16,서대문구,322.0,720500,322,2754790,322,22803.9314,322.0,13781.134383333334,322.0,9665.6885,322.0,2237.577639751553,8555.24844720497,8.555248447204969,70.81966273291926,42.79855398550725,30.017666149068322,359,322,37,0.8969359331476323,0.10306406685236769
2025-07-16,서초구,142.0,334200,142,1321761,142,15059.089899999999,142.0,7879.014116666667,142.0,4673.645583333333,142.0,2353.521126760563,9308.176056338029,9.308176056338029,106.04992887323942,55.48601490610329,32.912997065727694,178,142,36,0.797752808988764,0.20224719101123595
2025-07-16,성남시분당구,2.0,7000,2,37813,2,167.53816666666668,2.0,14.570833333333335,2.0,76.00338333333333,2.0,3500.0,18906.5,18.9065,83.76908333333334,7.285416666666667,38.001691666666666,2,2,0,1.0,0.0
2025-07-16,성남시수정구,1.0,1500,1,4695,1,11.535116666666665,1.0,35.12388333333333,1.0,21.362000000000002,1.0,1500.0,4695.0,4.695,11.535116666666665,35.12388333333333,21.362000000000002,1,1,0,1.0,0.0
2025-07-16,성동구,114.0,266500,114,1046666,114,8133.693533333333,114.0,5334.495966666666,114.0,3386.437933333333,114.0,2337.719298245614,9181.280701754386,9.181280701754385,71.34818888888888,46.793824269005846,29.705595906432748,140,114,26,0.8142857142857143,0.18571428571428572
2025-07-16,성북구,174.0,361200,174,1241089,174,16654.952816666668,174.0,6981.3655,174.0,4581.493516666666,174.0,2075.862068965517,7132.69540229885,7.13269540229885,95.71811963601533,40.122790229885055,26.330422509578543,195,174,21,0.8923076923076924,0.1076923076923077
2025-07-16,송파구,203.0,486300,203,2063757,203,18427.06396666667,203.0,7201.123683333333,203.0,5447.5719,203.0,2395.5665024630543,10166.290640394089,10.166290640394088,90.77371412151068,35.473515681444994,26.835329556650247,232,203,28,0.875,0.1206896551724138
2025-07-16,안양시만안구,1.0,3800,1,22189,1,42.53333333333333,1.0,59.90916666666667,1.0,63.7445,1.0,3800.0,22189.0,22.189,42.53333333333333,59.90916666666667,63.7445,1,1,0,1.0,0.0
2025-07-16,양천구,224.0,478200,224,1692181,224,38537.4205,224.0,8021.09045,224.0,5778.05865,224.0,2134.8214285714284,7554.379464285715,7.554379464285715,172.04205580357143,35.80843950892857,25.7949046875,252,224,28,0.8888888888888888,0.1111111111111111
2025-07-16,영등포구,235.0,534500,235,2015494,235,15018.165933333334,235.0,11541.7787,235.0,6660.877516666666,235.0,2274.468085106383,8576.570212765957,8.576570212765956,63.90708907801419,49.11395191489362,28.34415964539007,268,235,33,0.8768656716417911,0.12313432835820895
2025-07-16,용산구,103.0,247500,103,958885,103,8436.3662,103.0,5328.1266,103.0,3811.8144333333335,103.0,2402.9126213592235,9309.563106796117,9.309563106796118,81.90646796116505,51.72938446601941,37.0079071197411,134,103,31,0.7686567164179104,0.23134328358208955
2025-07-16,은평구,296.0,710000,296,2043610,296,23601.731116666666,296.0,9929.793083333334,296.0,7157.349833333334,296.0,2398.6486486486488,6904.0878378378375,6.904087837837838,79.73557809684685,33.54659825450451,24.180235923423425,361,296,65,0.8199445983379502,0.18005540166204986
2025-07-16,의정부시,1.0,3300,1,15961,1,69.29321666666667,1.0,8.913216666666667,1.0,30.371283333333334,1.0,3300.0,15961.0,15.961,69.29321666666667,8.913216666666667,30.371283333333334,1,1,0,1.0,0.0
2025-07-16,종로구,162.0,425100,162,1899663,162,21309.32975,162.0,8795.447233333334,162.0,6980.175033333333,162.0,2624.074074074074,11726.314814814816,11.726314814814815,131.5390725308642,54.292884156378605,43.087500205761316,216,162,54,0.75,0.25
2025-07-16,중구,88.0,202500,88,768476,88,6518.069866666667,88.0,5650.086466666667,88.0,3052.3627666666666,88.0,2301.1363636363635,8732.681818181818,8.732681818181819,74.06897575757576,64.20552803030303,34.68594053030303,107,88,18,0.822429906542056,0.16822429906542055
2025-07-16,중랑구,204.0,434000,204,1505739,204,20331.867733333333,204.0,6137.33185,204.0,4714.578833333333,204.0,2127.450980392157,7381.073529411765,7.381073529411765,99.66601830065359,30.084960049019607,23.110680555555554,231,204,27,0.8831168831168831,0.11688311688311688
2025-07-16,하남시,1.0,3300,1,15000,1,59.30116666666667,1.0,-27.81705,1.0,50.935433333333336,1.0,3300.0,15000.0,15.0,59.30116666666667,-27.81705,50.935433333333336,1,1,0,1.0,0.0
2025-07-17,강남구,184.0,445200,184,1839649,184,21812.0374,184.0,7876.383966666666,184.0,5428.04065,184.0,2419.5652173913045,9998.092391304348,9.998092391304349,118.54368152173913,42.806434601449276,29.500220923913044,245,184,61,0.7510204081632653,0.24897959183673468
2025-07-17,강동구,327.0,733500,327,2760350,327,18122.567833333334,327.0,9823.86075,327.0,8342.49665,327.0,2243.119266055046,8441.4373088685,8.441437308868501,55.42069673802243,30.042387614678898,25.51222217125382,378,327,51,0.8650793650793651,0.1349206349206349
2025-07-17,강북구,151.0,308900,151,1046321,151,15751.271266666667,151.0,4298.443916666667,151.0,3973.3151666666668,151.0,2045.6953642384105,6929.278145695364,6.929278145695364,104.31305474613687,28.466516004415013,26.313345474613687,175,151,24,0.8628571428571429,0.13714285714285715
2025-07-17,강서구,334.0,836900,334,2935552,334,34608.403933333335,334.0,11419.224666666667,334.0,9944.275866666667,334.0,2505.688622754491,8789.077844311378,8.789077844311377,103.6179758483034,34.18929540918164,29.773281037924153,381,334,47,0.8766404199475065,0.12335958005249344
2025-07-17,관악구,156.0,311500,156,1022232,156,20363.325083333333,156.0,6130.280616666667,156.0,3667.5554166666666,156.0,1996.7948717948718,6552.7692307692305,6.552769230769231,130.53413514957265,39.29667061965812,23.50997061965812,190,156,34,0.8210526315789474,0.17894736842105263
2025-07-17,광명시,2.0,4400,2,14477,2,235.05366666666666,2.0,-4.333383333333332,2.0,53.987766666666666,2.0,2200.0,7238.5,7.2385,117.52683333333333,-2.166691666666666,26.993883333333333,2,2,0,1.0,0.0
2025-07-17,광진구,147.0,361600,147,1085421,147,6991.555533333333,147.0,4566.626183333333,147.0,3396.768883333333,147.0,2459.8639455782313,7383.816326530612,7.383816326530612,47.5616022675737,31.06548424036281,23.107271315192744,174,147,27,0.8448275862068966,0.15517241379310345
2025-07-17,구로구,169.0,380600,169,1440683,169,21744.110066666668,169.0,7041.664466666667,169.0,4915.2479,169.0,2252.0710059171597,8524.75147928994,8.52475147928994,128.6633731755424,41.66665364891519,29.08430710059172,207,169,38,0.8164251207729468,0.18357487922705315
2025-07-17,구리시,3.0,7700,3,34223,3,193.04388333333333,3.0,-29.138450000000002,3.0,80.10345,3.0,2566.6666666666665,11407.666666666666,11.407666666666666,64.3479611111111,-9.712816666666667,26.70115,3,3,0,1.0,0.0
2025-07-17,금천구,99.0,228000,99,898509,99,18576.47445,99.0,4456.864533333333,99.0,2767.9736,99.0,2303.030303030303,9075.848484848484,9.075848484848484,187.64115606060608,45.01883367003367,27.95932929292929,116,99,17,0.853448275862069,0.14655172413793102
2025-07-17,김포시,2.0,9800,2,77558,2,227.44971666666666,2.0,-8.60938333333333,2.0,113.93016666666666,2.0,4900.0,38779.0,38.779,113.72485833333333,-4.304691666666665,56.96508333333333,2,2,0,1.0,0.0
2025-07-17,남양주시,1.0,4300,1,30720,1,76.23811666666667,1.0,-24.227449999999997,1.0,58.1399,1.0,4300.0,30720.0,30.72,76.23811666666667,-24.227449999999997,58.1399,1,1,0,1.0,0.0
2025-07-17,노원구,552.0,1075800,552,3024158,552,37535.95345,552.0,13056.395983333334,552.0,11300.569533333333,552.0,1948.9130434782608,5478.547101449275,5.478547101449275,67.99991567028985,23.65289127415459,20.47204625603865,619,552,67,0.8917609046849758,0.10823909531502424
2025-07-17,도봉구,159.0,312700,159,1052335,159,7954.213816666666,159.0,4196.028216666667,159.0,3441.3416666666667,159.0,1966.6666666666667,6618.459119496855,6.618459119496856,50.02650199161425,26.390114570230608,21.64365828092243,183,159,24,0.8688524590163934,0.13114754098360656
2025-07-17,동대문구,191.0,406900,191,1382848,191,15887.1307,191.0,6181.477933333334,191.0,4847.2114,191.0,2130.366492146597,7240.041884816754,7.240041884816754,83.1786947643979,32.36375881326352,25.378070157068063,216,191,24,0.8842592592592593,0.1111111111111111
2025-07-17,동작구,154.0,302100,154,938882,154,15316.752700000001,154.0,5573.50435,154.0,3201.3567666666668,154.0,1961.6883116883116,6096.636363636364,6.096636363636364,99.45943311688312,36.19158668831169,20.788030952380954,190,154,36,0.8105263157894737,0.18947368421052632
2025-07-17,마포구,317.0,660800,317,2263520,317,17362.940183333332,317.0,9817.871166666666,317.0,7158.151766666667,317.0,2084.542586750789,7140.441640378549,7.140441640378549,54.77268196635121,30.97120241850683,22.58092039957939,374,317,57,0.8475935828877005,0.15240641711229946
2025-07-17,부천시원미구,1.0,4900,1,38019,1,122.77628333333334,1.0,-20.688716666666668,1.0,99.46593333333334,1.0,4900.0,38019.0,38.019,122.77628333333334,-20.688716666666668,99.46593333333334,1,1,0,1.0,0.0
2025-07-17,서대문구,307.0,696800,307,2317206,307,21612.389066666667,307.0,10998.211866666667,307.0,7671.5678333333335,307.0,2269.7068403908793,7547.902280130294,7.547902280130294,70.39866145494028,35.824794353963085,24.988820304017374,351,307,44,0.8746438746438746,0.12535612535612536
2025-07-17,서초구,125.0,295900,125,1154201,125,11666.4979,125.0,6187.102766666667,125.0,3811.1666333333333,125.0,2367.2,9233.608,9.233608,93.3319832,49.49682213333333,30.489333066666667,163,125,38,0.7668711656441718,0.2331288343558282
2025-07-17,성남시수정구,1.0,1500,1,3524,1,10.663,1.0,34.2,1.0,11.85355,1.0,1500.0,3524.0,3.524,10.663,34.2,11.85355,1,1,0,1.0,0.0
2025-07-17,성동구,95.0,233100,95,962384,95,10453.871116666667,95.0,3937.56495,95.0,2979.4238833333334,95.0,2453.684210526316,10130.357894736842,10.130357894736843,110.04074859649123,41.44805210526316,31.362356666666667,113,95,18,0.8407079646017699,0.1592920353982301
2025-07-17,성북구,146.0,298500,146,997200,146,14957.1008,146.0,5520.39905,146.0,3677.3477666666668,146.0,2044.5205479452054,6830.13698630137,6.83013698630137,102.44589589041097,37.81095239726027,25.187313470319637,186,146,38,0.7849462365591398,0.20430107526881722
2025-07-17,송파구,177.0,444600,177,1966068,177,22213.761766666667,177.0,6171.273716666667,177.0,5349.391766666667,177.0,2511.864406779661,11107.728813559323,11.107728813559323,125.50147890772128,34.86595320150659,30.222552354048965,209,177,32,0.84688995215311,0.15311004784688995
2025-07-17,양주시,1.0,4000,1,25176,1,148.94761666666668,1.0,-27.45055,1.0,31.38543333333333,1.0,4000.0,25176.0,25.176,148.94761666666668,-27.45055,31.38543333333333,1,1,0,1.0,0.0
2025-07-17,양천구,191.0,429700,191,1235087,191,25138.525633333335,191.0,6811.598766666667,191.0,4294.936116666667,191.0,2249.738219895288,6466.424083769633,6.466424083769633,131.615317452007,35.662820767888306,22.486576527050612,215,191,23,0.8883720930232558,0.10697674418604651
2025-07-17,영등포구,200.0,469700,200,1803328,200,15015.780050000001,200.0,7994.505433333334,200.0,5773.5354333333335,200.0,2348.5,9016.64,9.016639999999999,75.07890025,39.972527166666666,28.867677166666667,249,200,49,0.8032128514056225,0.19678714859437751
2025-07-17,용산구,83.0,216200,83,890048,83,6816.1349666666665,83.0,3650.11515,83.0,2715.71115,83.0,2604.8192771084337,10723.469879518072,10.723469879518072,82.12210803212851,43.977290963855424,32.71941144578313,113,83,29,0.7345132743362832,0.25663716814159293
2025-07-17,은평구,271.0,595800,271,2211329,271,21509.950533333333,271.0,9854.7137,271.0,7400.9556,271.0,2198.523985239852,8159.885608856089,8.159885608856088,79.37251119311193,36.36425719557196,27.30979926199262,329,271,58,0.8237082066869301,0.1762917933130699
2025-07-17,종로구,162.0,396100,162,1643287,162,10536.839383333334,162.0,7112.391383333334,162.0,5587.210883333333,162.0,2445.061728395062,10143.746913580248,10.143746913580248,65.04221841563786,43.903650514403296,34.488956069958846,205,162,43,0.7902439024390244,0.2097560975609756
2025-07-17,중구,74.0,187400,74,811197,74,4871.657783333333,74.0,3552.3083333333334,74.0,2641.1327666666666,74.0,2532.4324324324325,10962.121621621622,10.962121621621622,65.83321328828829,48.00416666666667,35.690983333333335,87,74,13,0.8505747126436781,0.14942528735632185
2025-07-17,중랑구,200.0,448100,200,1262319,200,11813.106216666667,200.0,5940.54165,200.0,4435.330283333334,200.0,2240.5,6311.595,6.3115950000000005,59.06553108333333,29.70270825,22.17665141666667,228,200,28,0.8771929824561403,0.12280701754385964
2025-07-17,하남시,2.0,3000,2,8093,2,113.44845000000001,2.0,24.84276666666667,2.0,33.5169,2.0,1500.0,4046.5,4.0465,56.724225000000004,12.421383333333335,16.75845,2,2,0,1.0,0.0
2025-07-18,강남구,192.0,460000,192,1876478,192,18973.3858,192.0,8518.08445,192.0,5597.025283333333,192.0,2395.8333333333335,9773.322916666666,9.773322916666666,98.81971770833333,44.36502317708334,29.151173350694446,231,192,38,0.8311688311688312,0.1645021645021645
2025-07-18,강동구,347.0,748900,347,2679890,347,22868.862566666667,347.0,10177.438433333333,347.0,7951.182466666667,347.0,2158.21325648415,7723.025936599423,7.723025936599424,65.90450307396733,29.32979375600384,22.914070509125843,394,347,47,0.8807106598984772,0.11928934010152284
2025-07-18,강북구,160.0,349500,160,1425101,160,21755.595383333333,160.0,5303.721633333334,160.0,4662.405516666667,160.0,2184.375,8906.88125,8.90688125,135.97247114583334,33.14826020833333,29.140034479166665,189,160,29,0.8465608465608465,0.15343915343915343
2025-07-18,강서구,333.0,766800,333,3100093,333,38623.860283333335,333.0,11588.357783333333,333.0,9451.523416666667,333.0,2302.7027027027025,9309.58858858859,9.30958858858859,115.98756841841842,34.79987322322322,28.382953203203204,369,333,36,0.9024390243902439,0.0975609756097561
2025-07-18,고양시덕양구,3.0,10000,3,57860,3,148.36161666666666,3.0,61.21361666666667,3.0,160.46338333333333,3.0,3333.3333333333335,19286.666666666668,19.28666666666667,49.45387222222222,20.40453888888889,53.48779444444444,4,3,1,0.75,0.25
2025-07-18,고양시일산동구,1.0,3100,1,13137,1,35.79761666666666,1.0,-2.2001666666666666,1.0,22.27195,1.0,3100.0,13137.0,13.137,35.79761666666666,-2.2001666666666666,22.27195,1,1,0,1.0,0.0
2025-07-18,고양시일산서구,1.0,4000,1,26025,1,80.23961666666668,1.0,9.493833333333333,1.0,45.27395,1.0,4000.0,26025.0,26.025,80.23961666666668,9.493833333333333,45.27395,1,1,0,1.0,0.0
2025-07-18,관악구,175.0,435700,175,1126722,175,13650.462416666667,175.0,7541.135233333333,175.0,4164.784833333333,175.0,2489.714285714286,6438.411428571429,6.4384114285714285,78.00264238095238,43.092201333333335,23.798770476190477,218,175,42,0.8027522935779816,0.1926605504587156
2025-07-18,광진구,146.0,308500,146,1021854,146,8619.721566666667,146.0,4766.441433333333,146.0,3285.66315,146.0,2113.013698630137,6999.0,6.999,59.03918881278539,32.64685913242009,22.50454212328767,172,146,26,0.8488372093023255,0.1511627906976744
2025-07-18,구로구,177.0,383000,177,1372532,177,20235.789616666665,177.0,7088.133366666667,177.0,4773.959116666667,177.0,2163.8418079096045,7754.418079096045,7.7544180790960455,114.32649500941619,40.045951224105465,26.97152043314501,200,177,23,0.885,0.115
2025-07-18,금천구,102.0,230800,102,936315,102,13558.578966666666,102.0,4690.67235,102.0,2900.1626833333335,102.0,2262.7450980392155,9179.558823529413,9.179558823529412,132.92724477124182,45.98698382352941,28.432967483660132,118,102,16,0.864406779661017,0.13559322033898305
2025-07-18,김포시,3.0,14100,3,108584,3,277.8701666666667,3.0,13.920283333333334,3.0,148.17159999999998,3.0,4700.0,36194.666666666664,36.19466666666666,92.6233888888889,4.640094444444444,49.39053333333333,3,3,0,1.0,0.0
2025-07-18,남양주시,2.0,8700,2,63459,2,188.3504,2.0,7.567716666666667,2.0,126.041,2.0,4350.0,31729.5,31.7295,94.1752,3.7838583333333333,63.0205,3,2,1,0.6666666666666666,0.3333333333333333
2025-07-18,노원구,584.0,1126500,584,3534036,584,38087.39363333333,584.0,14180.423816666667,584.0,12682.565033333334,584.0,1928.9383561643835,6051.431506849315,6.051431506849315,65.21813978310502,24.28154763127854,21.716720947488586,645,584,61,0.9054263565891473,0.09457364341085271
2025-07-18,도봉구,183.0,380800,183,1405889,183,9533.905466666667,183.0,5220.9906,183.0,4416.592933333333,183.0,2080.874316939891,7682.453551912568,7.682453551912569,52.09784408014572,28.530003278688525,24.13438761384335,218,183,35,0.8394495412844036,0.16055045871559634
2025-07-18,동대문구,186.0,405100,186,1466763,186,21175.2577,186.0,6994.3908,186.0,4466.303633333333,186.0,2177.956989247312,7885.822580645161,7.885822580645161,113.84547150537634,37.60425161290323,24.012385125448027,212,186,25,0.8773584905660378,0.1179245283018868
2025-07-18,동작구,144.0,283000,144,905737,144,12072.034666666666,144.0,5913.3545,144.0,3238.52585,144.0,1965.2777777777778,6289.840277777777,6.2898402777777775,83.83357407407408,41.064961805555555,22.489762847222224,170,144,26,0.8470588235294118,0.15294117647058825
2025-07-18,마포구,338.0,709200,338,2458900,338,26876.32346666667,338.0,11231.321733333334,338.0,7980.691266666667,338.0,2098.224852071006,7274.852071005917,7.274852071005918,79.51574990138067,33.22876252465483,23.611512623274162,394,338,55,0.8578680203045685,0.13959390862944163
2025-07-18,부천시오정구,,,,,,,,,,,,,,,,,,1,0,1,0.0,1.0
2025-07-18,서대문구,308.0,647800,308,2369720,308,19306.752366666668,308.0,10715.5614,308.0,7887.41965,308.0,2103.246753246753,7693.896103896104,7.693896103896105,62.68426093073593,34.790783766233766,25.608505357142857,357,308,49,0.8627450980392157,0.13725490196078433
2025-07-18,서초구,140.0,332200,140,1329870,140,16719.328633333334,140.0,7532.41655,140.0,4304.55735,140.0,2372.8571428571427,9499.07142857143,9.49907142857143,119.42377595238096,53.802975357142856,30.746838214285713,180,140,40,0.7777777777777778,0.2222222222222222
2025-07-18,성남시분당구,2.0,7100,2,39735,2,135.19766666666666,2.0,49.37923333333333,2.0,102.6346,2.0,3550.0,19867.5,19.8675,67.59883333333333,24.689616666666666,51.3173,2,2,0,1.0,0.0
2025-07-18,성남시수정구,1.0,1500,1,4583,1,6.892783333333333,1.0,23.980383333333336,1.0,18.066283333333335,1.0,1500.0,4583.0,4.583,6.892783333333333,23.980383333333336,18.066283333333335,3,1,2,0.3333333333333333,0.6666666666666666
2025-07-18,성동구,128.0,291100,128,1141414,128,10762.7878,128.0,5305.9413,128.0,3466.4211,128.0,2274.21875,8917.296875,8.917296875,84.0842796875,41.45266640625,27.08141484375,147,128,19,0.8707482993197279,0.1292517006802721
