요일번호,시간대,trip_count,fare_sum,fare_count,distance_m_sum,distance_count,request_to_dispatch_min_sum,request_to_dispatch_count,scheduled_to_pickup_min_sum,scheduled_to_pickup_count,ride_min_sum,ride_min_count,avg_fare,avg_distance_m,avg_distance_km,avg_request_to_dispatch_min,avg_scheduled_to_pickup_min,avg_ride_min,요일명
5,12,10081,24479680,10081,100738829,10081,440239.26365,10081,387741.5763166667,10081,307518.2002833333,10081,2428.298779882948,9992.940085308997,9.992940085308998,43.670197763118736,38.4626104867242,30.50473170155077,토요일
5,13,8838,21441800,8838,89286540,8838,313239.77785,8838,286284.0652,8838,274987.8376166667,8838,2426.091875990043,10102.572980312289,10.102572980312289,35.44238264878932,32.39240384702421,31.11426087538659,토요일
5,14,8286,20021600,8286,83844702,8286,125852.13555,8286,263660.42325,8286,268860.21783333336,8286,2416.316678735216,10118.83924692252,10.11883924692252,15.18852709992759,31.819988323678494,32.44752809960576,토요일
5,15,8423,20775700,8423,89293451,8423,281230.0459166667,8423,335341.1782166667,8423,290202.7399,8423,2466.543986703075,10601.145791285766,10.601145791285767,33.388346897384146,39.81255825913174,34.453607966282796,토요일
5,16,6064,14736200,6064,61533913,6064,208865.3012,6064,317043.2966,6064,193795.81358333334,6064,2430.112137203166,10147.413093667546,10.147413093667547,34.443486345646434,52.28286553430079,31.95841253023307,토요일
5,17,4054,10008600,4054,42899115,4054,231972.14376666668,4054,213353.10308333332,4054,117554.05843333332,4054,2468.820917612235,10581.922792303898,10.581922792303898,57.22055840322316,52.627800464561744,28.997054374280545,토요일
5,18,3282,8130100,3282,35149661,3282,85154.93865,3282,145903.66796666666,3282,85228.14515,3282,2477.1785496648386,10709.829677026204,10.709829677026205,25.946050776965265,44.455718454194596,25.968356230956733,토요일
5,19,2731,7003700,2731,31756083,2731,63353.8492,2731,118962.79054999999,2731,71352.1506,2731,2564.5184913950934,11628.005492493592,11.628005492493592,23.198040717685828,43.5601576528744,26.126748663493224,토요일
5,20,1915,4966000,1915,22621134,1915,57783.35105,1915,100114.7161,1915,49473.25883333333,1915,2593.2114882506526,11812.602610966058,11.812602610966058,30.17407365535248,52.279225117493475,25.834599912967796,토요일
5,21,1144,3039000,1144,14345148,1144,30173.963683333335,1144,56445.96868333333,1144,28712.86125,1144,2656.4685314685316,12539.465034965035,12.539465034965035,26.37584238053613,49.340881716200464,25.09865493881119,토요일
5,22,702,1834100,702,8479225,702,12766.944333333333,702,27193.745666666666,702,16302.259833333334,702,2612.678062678063,12078.66809116809,12.07866809116809,18.18653038936372,38.737529439696104,23.22259235517569,토요일
5,23,552,1357400,552,5832202,552,8540.367383333334,552,19115.475016666667,552,12151.10995,552,2459.057971014493,10565.583333333334,10.565583333333334,15.471680042270533,34.62948372584541,22.012880344202898,토요일
6,0,305,827900,305,3939298,305,6480.57765,305,13535.662733333333,305,7294.562083333333,305,2714.4262295081967,12915.731147540984,12.915731147540985,21.247795573770492,44.37922207650273,23.916596994535517,일요일
6,1,166,438200,166,1964914,166,7211.549166666667,166,6702.7352,166,3841.4388,166,2639.759036144578,11836.831325301206,11.836831325301207,43.4430672690763,40.377922891566264,23.141197590361447,일요일
6,2,162,473900,162,2608102,162,2367.20295,162,5100.0126666666665,162,4097.5725,162,2925.3086419753085,16099.395061728395,16.099395061728394,14.612363888888888,31.48155967078189,25.29365740740741,일요일
6,3,271,778700,271,3995847,271,9209.3682,271,7088.129016666667,271,6346.714766666667,271,2873.4317343173434,14744.822878228782,14.744822878228783,33.98290848708487,26.15545762607626,23.419611685116852,일요일
6,4,342,778800,342,3077939,342,7597.41585,342,10370.811766666666,342,6369.4028499999995,342,2277.1929824561403,8999.821637426901,8.999821637426901,22.214666228070175,30.324011013645222,18.623984941520465,일요일
6,5,286,564700,286,1885868,286,3903.1496166666666,286,9419.597083333334,286,4405.5299,286,1974.4755244755245,6593.944055944056,6.593944055944056,13.647376282051281,32.93565413752914,15.403950699300701,일요일
6,6,122,192800,122,435285,122,4895.200183333333,122,7222.1516,122,1389.0488500000001,122,1580.327868852459,3567.909836065574,3.567909836065574,40.12459166666667,59.197963934426234,11.38564631147541,일요일
6,7,4612,12747100,4612,61243269,4612,1129392.6720333335,4612,174462.61555,4612,118515.61351666666,4612,2763.8985255854295,13279.112966175195,13.279112966175195,244.88132524573578,37.82797388334779,25.69722756215669,일요일
6,8,9679,24906700,9679,108148269,9679,2051939.3771333334,9679,391413.11988333333,9679,254338.06998333332,9679,2573.272032234735,11173.496125632813,11.173496125632813,211.99910911595552,40.439417283121536,26.277308604539034,일요일
6,9,8647,20304700,8647,78927524,8647,359881.30695,8647,501017.4817,8647,211105.53593333333,8647,2348.1785590378167,9127.73493697236,9.12773493697236,41.61920977795767,57.94119136116572,24.4137314598512,일요일
6,10,6963,16373400,6963,65510010,6963,2903908.6682833335,6963,322153.0361166667,6963,173749.03473333333,6963,2351.4864282636795,9408.302455838,9.408302455838001,417.04849465508164,46.26641334434392,24.953186088371872,일요일
6,11,6168,15168700,6168,63074108,6168,108759.53153333333,6168,210181.77225,6168,163395.999,6168,2459.257457846952,10226.022697795072,10.226022697795072,17.63286827712927,34.076162816147864,26.49092071984436,일요일
6,12,12065,28515800,12065,113734337,12065,315090.6007333333,12065,350226.6225333333,12065,314714.3657166667,12065,2363.514297554911,9426.79958557812,9.426799585578118,26.11608791822075,29.028315170603673,26.08490391352397,일요일
6,13,10332,25522700,10332,107314790,10332,311189.8815,10332,327492.25823333336,10332,299722.9027166667,10332,2470.257452574526,10386.642469996128,10.386642469996128,30.119036149825785,31.696889105045816,29.00918531907343,일요일
6,14,8437,20938700,8437,88767815,8437,140841.02736666668,8437,285000.9666666667,8437,252734.30181666667,8437,2481.77077160128,10521.25340760934,10.52125340760934,16.693259140294735,33.77989411718225,29.95547016909644,일요일
6,15,6842,17352300,6842,76886551,6842,278254.71651666664,6842,280908.28451666667,6842,206626.1789,6842,2536.144402221573,11237.438029815843,11.237438029815843,40.66862270047744,41.056457836402615,30.199675372698042,일요일
6,16,4967,12688100,4967,54262842,4967,152708.03288333333,4967,239674.03118333334,4967,139900.77398333335,4967,2554.479565129857,10924.671230118784,10.924671230118783,30.744520411381785,48.25327787061271,28.166050731494533,일요일
6,17,3753,9452300,3753,41933171,3753,189914.4889,3753,180681.07645,3753,98363.158,3753,2518.5984545696774,11173.240341060486,11.173240341060486,50.60338100186517,48.143105901945106,26.209208100186515,일요일
6,18,3094,7705700,3094,32803121,3094,80053.51463333334,3094,138170.16633333333,3094,75278.08096666666,3094,2490.530058177117,10602.172268907563,10.602172268907562,25.873792706313296,44.65745518207283,24.330342911010558,일요일
6,19,2279,5628300,2279,24454618,2279,69490.38645,2279,113954.27235,2279,54203.59211666667,2279,2469.6358051777097,10730.415971917508,10.730415971917507,30.491613185607726,50.00187465993857,23.78393686558432,일요일
6,20,1182,3009900,1182,13373221,1182,59997.8254,1182,84723.40131666667,1182,27626.741983333333,1182,2546.4467005076144,11314.061759729273,11.314061759729274,50.759581556683585,71.67800449802594,23.372878158488437,일요일
6,21,589,1496000,589,6560729,589,32412.610433333335,589,44875.0126,589,13306.834666666668,589,2539.898132427844,11138.758913412563,11.138758913412563,55.02989886813809,76.18847640067912,22.59224900962083,일요일
6,22,393,1002800,393,4480587,393,14403.030433333333,393,23229.1472,393,8797.276033333334,393,2551.6539440203564,11400.984732824427,11.400984732824426,36.64893240033927,59.10724478371501,22.384926293469043,일요일
6,23,320,829300,320,3648951,320,5877.605083333334,320,12700.395566666666,320,7053.4011666666665,320,2591.5625,11402.971875,11.402971874999999,18.36751588541667,39.68873614583333,22.041878645833332,일요일
