출발구,목적구,trip_count,fare_sum,fare_count,distance_m_sum,distance_count,request_to_dispatch_min_sum,request_to_dispatch_count,scheduled_to_pickup_min_sum,scheduled_to_pickup_count,ride_min_sum,ride_min_count,avg_fare,avg_distance_m,avg_distance_km,avg_request_to_dispatch_min,avg_scheduled_to_pickup_min,avg_ride_min
서초구,남양주시,146,676500,146,5107477,146,9346.472983333333,146,9863.613333333333,146,9581.2722,146,4633.561643835616,34982.71917808219,34.98271917808219,64.01693824200913,67.55899543378995,65.62515205479451
서초구,노원구,615,2371200,615,14750152,615,30444.59895,615,34911.92533333333,615,29594.375716666666,615,3855.609756097561,23983.98699186992,23.98398699186992,49.50341292682927,56.76735826558266,48.12093612466124
서초구,도봉구,186,753800,186,4943903,186,7476.518316666667,186,10529.2596,186,10590.6476,186,4052.6881720430106,26580.12365591398,26.58012365591398,40.196335035842296,56.60892258064516,56.93896559139785
서초구,동대문구,427,1364700,427,6228411,427,23521.289216666664,427,21928.031733333333,427,17840.357516666667,427,3196.0187353629976,14586.442622950819,14.58644262295082,55.08498645589383,51.353704293520686,41.78069676034348
서초구,동두천시,1,6100,1,55410,1,1920.2135,1,40.42555,1,80.58128333333335,1,6100.0,55410.0,55.41,1920.2135,40.42555,80.58128333333335
서초구,동작구,1937,4197600,1937,14259637,1937,285331.0721333333,1937,92364.83935,1937,51696.7083,1937,2167.0624677336086,7361.712441920496,7.361712441920496,147.30566449836516,47.68448082085699,26.68905952503872
서초구,마포구,662,2137700,662,10091596,662,39740.986600000004,662,35346.9981,662,25027.897083333333,662,3229.154078549849,15244.102719033233,15.244102719033233,60.03170181268883,53.39425694864048,37.80649106243706
서초구,부천시소사구,77,323200,77,2213541,77,3142.8407166666666,77,5175.5596000000005,77,5325.413483333334,77,4197.402597402597,28747.285714285714,28.747285714285713,40.8161132034632,67.21505974025975,69.16121406926408
서초구,부천시오정구,55,214600,55,1340781,55,2254.51985,55,3757.9862166666667,55,3692.570816666667,55,3901.818181818182,24377.836363636365,24.377836363636366,40.99127,68.32702212121212,67.13765121212121
서초구,부천시원미구,105,441000,105,3020397,105,2799.4670666666666,105,5041.16315,105,6989.593983333333,105,4200.0,28765.685714285715,28.765685714285716,26.66159111111111,48.01107761904762,66.56756174603174
서초구,부평구,1,4400,1,31303,1,15.796283333333333,1,36.24178333333334,1,80.34121666666667,1,4400.0,31303.0,31.303,15.796283333333333,36.24178333333334,80.34121666666667
서초구,서구,3,17300,3,153266,3,4832.47405,3,116.68221666666668,3,236.92388333333332,3,5766.666666666667,51088.666666666664,51.08866666666666,1610.8246833333333,38.89407222222223,78.97462777777777
서초구,서대문구,927,3255400,927,15244211,927,107944.383,927,42044.3073,927,46183.37883333333,927,3511.75836030205,16444.672060409925,16.444672060409925,116.444857605178,45.35523980582524,49.82025764113628
서초구,서초구,13663,23133300,13663,55316523,13663,960399.0407333333,13663,677053.2436833333,13663,225386.90701666666,13663,1693.1347434677596,4048.6366830125157,4.048636683012516,70.29195935982824,49.55377616067725,16.496150700187854
서초구,성남시분당구,845,2827200,845,14177744,845,37501.86096666667,845,54412.14893333333,845,29610.322816666667,845,3345.798816568047,16778.39526627219,16.778395266272188,44.380900552268244,64.3930756607495,35.04180214990138
서초구,성남시수정구,189,526900,189,2086413,189,10740.256633333333,189,11833.734233333333,189,5209.991,189,2787.830687830688,11039.222222222223,11.039222222222223,56.82675467372134,62.612350440917105,27.566089947089946
서초구,성남시중원구,133,427600,133,1950232,133,7152.664966666666,133,10061.307883333333,133,4640.65975,133,3215.0375939849623,14663.398496240601,14.663398496240601,53.779435839598996,75.64893145363408,34.89217857142857
서초구,성동구,698,2100200,698,7948909,698,47490.4281,698,28618.960766666667,698,24522.191016666668,698,3008.882521489971,11388.121776504298,11.388121776504299,68.03786260744985,41.0013764565425,35.132078820439354
서초구,성북구,377,1360800,377,7690912,377,22313.661416666666,377,20687.24075,377,22024.1572,377,3609.549071618037,20400.297082228117,20.400297082228118,59.187430813439434,54.873317639257294,58.419515119363396
서초구,송파구,2134,6184700,2134,23831668,2134,151901.44228333334,2134,106776.67196666666,2134,78073.55051666667,2134,2898.1724461105905,11167.60449859419,11.16760449859419,71.18155683380193,50.03592875663855,36.585543822243054
서초구,수원시권선구,4,20000,4,161917,4,6958.819733333334,4,181.63733333333332,4,332.775,4,5000.0,40479.25,40.47925,1739.7049333333334,45.40933333333333,83.19375
서초구,수원시영통구,53,232300,53,1649113,53,82629.81065,53,1763.6751666666667,53,2637.204366666667,53,4383.018867924528,31115.33962264151,31.11533962264151,1559.0530311320754,33.276889937106915,49.75857295597485
서초구,수원시장안구,26,119000,26,888060,26,33289.01706666667,26,935.8198833333333,26,1531.55945,26,4576.923076923077,34156.153846153844,34.15615384615384,1280.3468102564102,35.99307243589744,58.90613269230769
서초구,수원시팔달구,5,22600,5,164203,5,4671.836883333333,5,185.95226666666667,5,261.23373333333336,5,4520.0,32840.6,32.8406,934.3673766666667,37.19045333333334,52.246746666666674
서초구,시흥시,4,19300,4,151441,4,4915.72805,4,141.173,4,243.1715,4,4825.0,37860.25,37.86025,1228.9320125,35.29325,60.792875
서초구,안산시단원구,31,152300,31,1213277,31,53251.75475,31,1367.6428999999998,31,2169.5868333333333,31,4912.903225806452,39137.967741935485,39.13796774193548,1717.7985403225807,44.1175129032258,69.98667204301076
서초구,안산시상록구,4,19000,4,146888,4,6574.171833333334,4,149.8705,4,214.16584999999998,4,4750.0,36722.0,36.722,1643.5429583333334,37.467625,53.541462499999994
서초구,안양시동안구,136,448700,136,2153335,136,10643.613266666667,136,7961.1722,136,5621.980666666666,136,3299.264705882353,15833.345588235294,15.833345588235293,78.26186225490197,58.53803088235294,41.3380931372549
서초구,안양시만안구,52,183400,52,993514,52,1392.2627333333335,52,2472.1526833333332,52,2606.7916666666665,52,3526.923076923077,19106.03846153846,19.10603846153846,26.774283333333337,47.541397756410255,50.13060897435897
서초구,양주시,41,226000,41,1955210,41,2173.718533333333,41,3337.8924666666667,41,3055.0547500000002,41,5512.195121951219,47688.04878048781,47.688048780487804,53.01752520325203,81.41201138211382,74.51353048780489
서초구,양천구,314,1095800,314,5858921,314,145669.01298333335,314,13493.383016666667,314,16429.008016666667,314,3489.808917197452,18658.98407643312,18.65898407643312,463.9140540870489,42.97255737791932,52.321681581740975
서초구,양평군,7,37400,7,316381,7,9899.289,7,274.7623,7,495.33931666666666,7,5342.857142857143,45197.28571428572,45.19728571428572,1414.184142857143,39.25175714285714,70.76275952380952
서초구,연수구,6,29700,6,237380,6,6849.430116666666,6,332.6788833333333,6,395.2538333333334,6,4950.0,39563.333333333336,39.56333333333333,1141.5716861111111,55.44648055555555,65.8756388888889
서초구,영등포구,807,2530400,807,11092178,807,37588.3567,807,38760.43203333333,807,31317.20595,807,3135.563816604709,13744.9541511772,13.7449541511772,46.57788934324659,48.030275134242046,38.806946654275094
서초구,오산시,2,10700,2,89934,2,3713.3056166666665,2,75.96988333333333,2,191.99545,2,5350.0,44967.0,44.967,1856.6528083333333,37.984941666666664,95.997725
서초구,용산구,980,2407400,980,8487989,980,55896.511333333336,980,46158.86006666667,980,27154.179483333333,980,2456.530612244898,8661.213265306122,8.661213265306122,57.037256462585034,47.10087761904762,27.708346411564627
서초구,용인시기흥구,31,127200,31,841844,31,59459.33776666667,31,1891.1865,31,2143.3631833333334,31,4103.225806451613,27156.25806451613,27.15625806451613,1918.043153763441,61.00601612903226,69.14074784946237
서초구,용인시수지구,2,8100,2,51974,2,3368.21195,2,70.73038333333334,2,96.56311666666667,2,4050.0,25987.0,25.987,1684.105975,35.36519166666667,48.28155833333334
서초구,용인시처인구,14,73500,14,610248,14,19023.855433333334,14,451.43171666666666,14,935.6613833333333,14,5250.0,43589.142857142855,43.58914285714285,1358.8468166666667,32.24512261904762,66.83295595238096
서초구,은평구,321,1201300,321,7088372,321,16052.528166666667,321,16320.556700000001,321,17856.497733333334,321,3742.367601246106,22082.155763239876,22.082155763239875,50.0078759086189,50.842855763239875,55.627718795430944
서초구,의왕시,2,7400,2,41156,2,3568.0946,2,99.98971666666667,2,83.36056666666667,2,3700.0,20578.0,20.578,1784.0473,49.99485833333333,41.680283333333335
서초구,의정부시,83,444700,83,3149188,83,3145.5040166666668,83,4867.751433333334,83,5313.910166666667,83,5357.831325301205,37942.02409638554,37.94202409638554,37.89763875502008,58.647607630522096,64.0230140562249
서초구,이천시,1,5700,1,49900,1,1496.5007833333334,1,29.725,1,79.39561666666667,1,5700.0,49900.0,49.9,1496.5007833333334,29.725,79.39561666666667
서초구,종로구,924,2988700,924,12203781,924,69211.14291666666,924,43511.27506666666,924,41398.28893333334,924,3234.5238095238096,13207.555194805194,13.207555194805193,74.90383432539683,47.09012453102453,44.803343001443004
서초구,중구,514,1607500,514,7393346,514,43035.32295,514,25158.5003,514,19524.892783333333,514,3127.431906614786,14383.941634241246,14.383941634241246,83.72630924124513,48.9464986381323,37.98617273022049
서초구,중랑구,374,1379300,374,8004655,374,58947.46935,374,20701.386316666667,374,18731.04475,374,3687.9679144385027,21402.820855614973,21.402820855614973,157.6135544117647,55.35130031194296,50.08300735294118
서초구,파주시,2,11900,2,106774,2,1816.1191666666666,2,82.64121666666666,2,123.37828333333334,2,5950.0,53387.0,53.387,908.0595833333333,41.32060833333333,61.68914166666667
서초구,평택시,26,157000,26,1444681,26,44716.943433333334,26,743.3634,26,2156.6769666666664,26,6038.461538461538,55564.653846153844,55.564653846153846,1719.8824397435897,28.590899999999998,82.9491141025641
서초구,포천시,3,18300,3,168706,3,5355.765433333334,3,94.427,3,262.1617166666667,3,6100.0,56235.333333333336,56.23533333333334,1785.2551444444446,31.47566666666667,87.38723888888889
서초구,하남시,209,777500,209,4592616,209,9584.529583333333,209,13130.36435,209,10175.542466666666,209,3720.095693779904,21974.23923444976,21.97423923444976,45.85899322169059,62.82470980861244,48.68680606060606
서초구,화성시,9,53400,9,480430,9,15041.657116666665,9,331.33663333333334,9,672.09125,9,5933.333333333333,53381.11111111111,53.38111111111111,1671.295235185185,36.81518148148148,74.67680555555555
성남시분당구,강남구,102,347600,102,1776223,102,9423.102483333334,102,-340.03576666666663,102,4204.16935,102,3407.843137254902,17413.950980392157,17.41395098039216,92.38335767973857,-3.3336839869281043,41.217346568627455
성남시분당구,강동구,205,904700,205,4988528,205,19085.770983333332,205,3021.1273333333334,205,9317.299316666667,205,4413.170731707317,24334.28292682927,24.33428292682927,93.10132186991869,14.73720650406504,45.450240569105695
성남시분당구,강서구,13,69800,13,592080,13,1889.1689333333334,13,60.82495,13,1292.586,13,5369.2307692307695,45544.61538461538,45.54461538461538,145.32068717948718,4.678842307692308,99.4296923076923
성남시분당구,관악구,16,65900,16,442749,16,1752.4511333333332,16,-163.6474,16,987.15455,16,4118.75,27671.8125,27.6718125,109.52819583333333,-10.2279625,61.697159375
성남시분당구,광진구,6,23600,6,148560,6,553.9898333333333,6,-179.5039833333333,6,271.1412,6,3933.3333333333335,24760.0,24.76,92.33163888888889,-29.91733055555555,45.190200000000004
성남시분당구,구로구,4,20200,4,163053,4,467.0917166666667,4,38.17583333333333,4,310.11671666666666,4,5050.0,40763.25,40.76325,116.77292916666667,9.543958333333332,77.52917916666667
성남시분당구,금천구,2,8400,2,57701,2,171.34233333333333,2,3.2066666666666634,2,89.24845,2,4200.0,28850.5,28.8505,85.67116666666666,1.6033333333333317,44.624225
성남시분당구,노원구,7,34200,7,271923,7,557.3484333333333,7,-101.29118333333332,7,435.97628333333336,7,4885.714285714285,38846.142857142855,38.84614285714286,79.62120476190476,-14.470169047619047,62.28232619047619
성남시분당구,도봉구,5,26600,5,224101,5,446.99264999999997,5,-70.8815,5,412.24835,5,5320.0,44820.2,44.8202,89.39853,-14.176300000000001,82.44967
성남시분당구,동대문구,2,8500,2,60013,2,175.43321666666668,2,-6.253833333333331,2,88.62833333333333,2,4250.0,30006.5,30.0065,87.71660833333334,-3.1269166666666655,44.314166666666665
성남시분당구,동작구,3,12200,3,80382,3,296.23293333333334,3,-30.410216666666663,3,202.8404,3,4066.6666666666665,26794.0,26.794,98.74431111111112,-10.136738888888887,67.61346666666667
성남시분당구,마포구,1,4500,1,33977,1,88.49316666666667,1,-10.536883333333332,1,46.69955,1,4500.0,33977.0,33.977,88.49316666666667,-10.536883333333332,46.69955
성남시분당구,서대문구,1,5200,1,42107,1,103.48533333333333,1,11.290283333333333,1,60.30533333333334,1,5200.0,42107.0,42.107,103.48533333333333,11.290283333333333,60.30533333333334
성남시분당구,서초구,10,34300,10,176549,10,701.2283500000001,10,-81.41526666666667,10,407.41048333333333,10,3430.0,17654.9,17.6549,70.12283500000001,-8.141526666666667,40.74104833333333
성남시분당구,성남시분당구,1,1500,1,2699,1,2.9967166666666665,1,34.9105,1,12.903616666666666,1,1500.0,2699.0,2.699,2.9967166666666665,34.9105,12.903616666666666
성남시분당구,성남시수정구,1,1500,1,3318,1,9.341666666666667,1,29.080883333333336,1,6.751616666666666,1,1500.0,3318.0,3.318,9.341666666666667,29.080883333333336,6.751616666666666
성남시분당구,성동구,1,3600,1,20183,1,33.39378333333333,1,8.496833333333333,1,32.0695,1,3600.0,20183.0,20.183,33.39378333333333,8.496833333333333,32.0695
성남시분당구,성북구,12,67100,12,584501,12,1432.0481666666667,12,-492.18389999999994,12,1171.0091666666667,12,5591.666666666667,48708.416666666664,48.708416666666665,119.33734722222222,-41.015325,97.58409722222223
성남시분당구,송파구,37,114500,37,483611,37,2962.0008166666667,37,121.73973333333333,37,1265.2268833333333,37,3094.5945945945946,13070.567567567568,13.070567567567569,80.05407612612612,3.290263063063063,34.195321171171166
성남시분당구,양천구,1,6400,1,60081,1,97.0705,1,-11.54095,1,98.77516666666666,1,6400.0,60081.0,60.081,97.0705,-11.54095,98.77516666666666
성남시분당구,영등포구,6,28100,6,213045,6,691.24405,6,10.289716666666667,6,422.1121166666667,6,4683.333333333333,35507.5,35.5075,115.20734166666666,1.7149527777777778,70.35201944444445
성남시분당구,용산구,1,4500,1,32550,1,113.04895,1,27.497616666666666,1,62.744,1,4500.0,32550.0,32.55,113.04895,27.497616666666666,62.744
성남시분당구,은평구,5,27900,5,242467,5,629.4253833333333,5,-0.5473500000000016,5,463.76178333333337,5,5580.0,48493.4,48.4934,125.88507666666666,-0.10947000000000032,92.75235666666667
성남시분당구,종로구,2,10200,2,83310,2,258.1728333333333,2,-52.74571666666667,2,115.39595,2,5100.0,41655.0,41.655,129.08641666666665,-26.372858333333333,57.697975
성남시분당구,중구,1,4100,1,27606,1,102.12416666666667,1,17.198,1,52.68066666666667,1,4100.0,27606.0,27.606,102.12416666666667,17.198,52.68066666666667
성남시분당구,중랑구,2,9600,2,74879,2,135.98861666666667,2,-27.26245,2,114.84578333333333,2,4800.0,37439.5,37.4395,67.99430833333334,-13.631225,57.422891666666665
성남시수정구,강남구,28,57300,28,181417,28,1906.36385,28,-451.3705166666666,28,597.0015166666667,28,2046.4285714285713,6479.178571428572,6.479178571428571,68.0844232142857,-16.120375595238094,21.321482738095238
성남시수정구,강동구,5,15600,5,72430,5,280.98366666666664,5,-15.419116666666667,5,169.6394,5,3120.0,14486.0,14.486,56.19673333333333,-3.0838233333333336,33.92788
성남시수정구,강북구,8,32900,8,218791,8,2005.283,8,65.85631666666666,8,445.94665,8,4112.5,27348.875,27.348875,250.660375,8.232039583333332,55.74333125
성남시수정구,강서구,4,18800,4,144676,4,524.6039499999999,4,-55.578116666666666,4,289.8754333333333,4,4700.0,36169.0,36.169,131.15098749999999,-13.894529166666667,72.46885833333333
성남시수정구,관악구,11,39600,11,230151,11,1228.3633166666666,11,-340.7750666666667,11,513.9760333333334,11,3600.0,20922.81818181818,20.92281818181818,111.66939242424242,-30.979551515151517,46.72509393939394
성남시수정구,구로구,2,6000,2,33333,2,234.34716666666668,2,-5.263000000000002,2,183.66583333333335,2,3000.0,16666.5,16.6665,117.17358333333334,-2.631500000000001,91.83291666666668
성남시수정구,금천구,2,8700,2,61540,2,271.9888833333333,2,-21.641833333333334,2,156.58805,2,4350.0,30770.0,30.77,135.99444166666666,-10.820916666666667,78.294025
성남시수정구,남양주시,2,7200,2,39126,2,115.2705,2,154.5756,2,84.41073333333333,2,3600.0,19563.0,19.563,57.63525,77.2878,42.20536666666666
성남시수정구,노원구,5,22500,5,164620,5,417.0054333333333,5,63.87981666666667,5,290.27434999999997,5,4500.0,32924.0,32.924,83.40108666666666,12.775963333333333,58.054869999999994
성남시수정구,도봉구,8,36500,8,272630,8,1045.6817833333334,8,-149.15571666666668,8,505.20048333333335,8,4562.5,34078.75,34.07875,130.71022291666668,-18.644464583333335,63.15006041666667
성남시수정구,동대문구,2,8600,2,61254,2,159.67045000000002,2,16.757933333333334,2,101.0664,2,4300.0,30627.0,30.627,79.83522500000001,8.378966666666667,50.5332
성남시수정구,마포구,1,4100,1,27565,1,303.7456666666667,1,-1.3318833333333333,1,58.88826666666667,1,4100.0,27565.0,27.565,303.7456666666667,-1.3318833333333333,58.88826666666667
성남시수정구,서대문구,2,8900,2,63676,2,2800.3806666666665,2,30.072,2,107.12183333333333,2,4450.0,31838.0,31.838,1400.1903333333332,15.036,53.560916666666664
성남시수정구,서초구,1,3100,1,13599,1,1113.9408833333332,1,18.863783333333334,1,38.32855,1,3100.0,13599.0,13.599,1113.9408833333332,18.863783333333334,38.32855
성남시수정구,성동구,5,17000,5,87718,5,1461.7296666666666,5,119.07485,5,209.72353333333334,5,3400.0,17543.6,17.543599999999998,292.34593333333333,23.81497,41.94470666666667
성남시수정구,성북구,1,4300,1,29713,1,63.0105,1,-19.073333333333334,1,77.70761666666667,1,4300.0,29713.0,29.713,63.0105,-19.073333333333334,77.70761666666667
성남시수정구,송파구,104,203000,104,634810,104,6193.3535,104,855.3744666666668,104,2330.4659500000002,104,1951.923076923077,6103.942307692308,6.103942307692308,59.551475961538465,8.224754487179489,22.408326442307693
성남시수정구,양천구,3,14300,3,108678,3,365.3117833333334,3,26.31055,3,196.24595000000002,3,4766.666666666667,36226.0,36.226,121.77059444444446,8.770183333333334,65.41531666666667
성남시수정구,영등포구,7,29600,7,204612,7,587.4409833333333,7,-39.19966666666667,7,447.8587166666667,7,4228.571428571428,29230.285714285714,29.230285714285714,83.92014047619047,-5.599952380952382,63.97981666666667
성남시수정구,용산구,1,3800,1,23730,1,1331.3401666666666,1,19.893666666666665,1,59.003283333333336,1,3800.0,23730.0,23.73,1331.3401666666666,19.893666666666665,59.003283333333336
성남시수정구,은평구,1,4700,1,35325,1,31.449450000000002,1,46.70795,1,58.39543333333334,1,4700.0,35325.0,35.325,31.449450000000002,46.70795,58.39543333333334
성남시수정구,종로구,5,21800,5,153285,5,546.8276166666667,5,-86.39121666666666,5,312.0317833333333,5,4360.0,30657.0,30.657,109.36552333333334,-17.278243333333332,62.40635666666666
성남시수정구,중구,2,7400,2,43265,2,110.6645,2,34.88133333333334,2,100.57711666666667,2,3700.0,21632.5,21.6325,55.33225,17.44066666666667,50.288558333333334
성남시수정구,중랑구,1,4000,1,25364,1,1.44605,1,18.991833333333332,1,34.22105,1,4000.0,25364.0,25.364,1.44605,18.991833333333332,34.22105
성남시중원구,강남구,30,87500,30,340330,30,2354.0430499999998,30,-582.6753,30,933.1350666666666,30,2916.6666666666665,11344.333333333334,11.344333333333333,78.46810166666666,-19.42251,31.10450222222222
성남시중원구,강동구,3,11000,3,62272,3,266.63576666666665,3,-109.29921666666667,3,112.72550000000001,3,3666.6666666666665,20757.333333333332,20.75733333333333,88.87858888888888,-36.43307222222222,37.57516666666667
성남시중원구,강북구,4,18000,4,132547,4,456.6054333333333,4,8.99821666666667,4,227.58555,4,4500.0,33136.75,33.13675,114.15135833333332,2.2495541666666674,56.8963875
성남시중원구,강서구,1,5300,1,44213,1,159.90394999999998,1,16.5105,1,58.80161666666667,1,5300.0,44213.0,44.213,159.90394999999998,16.5105,58.80161666666667
성남시중원구,관악구,13,53600,13,357606,13,1557.0110499999998,13,-67.42906666666667,13,966.2148333333333,13,4123.076923076923,27508.153846153848,27.50815384615385,119.77008076923076,-5.186851282051283,74.32421794871794
성남시중원구,광진구,2,7400,2,42279,2,88.83538333333334,2,0.7710499999999989,2,79.36421666666666,2,3700.0,21139.5,21.1395,44.41769166666667,0.38552499999999945,39.68210833333333
성남시중원구,노원구,4,19100,4,148983,4,492.34055,4,-17.63988333333333,4,268.26188333333334,4,4775.0,37245.75,37.24575,123.0851375,-4.4099708333333325,67.06547083333334
성남시중원구,도봉구,1,4800,1,37693,1,152.4445,1,-7.863616666666667,1,73.56895,1,4800.0,37693.0,37.693,152.4445,-7.863616666666667,73.56895
성남시중원구,동작구,1,4600,1,34091,1,89.54355000000001,1,13.049333333333333,1,96.04933333333334,1,4600.0,34091.0,34.091,89.54355000000001,13.049333333333333,96.04933333333334
성남시중원구,마포구,1,4300,1,30015,1,92.73405,1,34.554883333333336,1,51.637616666666666,1,4300.0,30015.0,30.015,92.73405,34.554883333333336,51.637616666666666
성남시중원구,서대문구,1,4200,1,28282,1,66.70028333333333,1,1.61855,1,88.45673333333335,1,4200.0,28282.0,28.282,66.70028333333333,1.61855,88.45673333333335
성남시중원구,서초구,5,14700,5,65011,5,448.7767666666667,5,4.3637833333333305,5,189.62328333333335,5,2940.0,13002.2,13.0022,89.75535333333333,0.8727566666666661,37.92465666666667
성남시중원구,성북구,5,22000,5,156745,5,472.7207833333333,5,23.91193333333333,5,290.6715,5,4400.0,31349.0,31.349,94.54415666666667,4.782386666666666,58.134299999999996
성남시중원구,송파구,10,24700,10,89142,10,947.08425,10,-24.736400000000003,10,304.44246666666663,10,2470.0,8914.2,8.914200000000001,94.708425,-2.4736400000000005,30.444246666666665
성남시중원구,영등포구,1,4300,1,29424,1,146.32221666666666,1,-2.838,1,96.87421666666667,1,4300.0,29424.0,29.424,146.32221666666666,-2.838,96.87421666666667
성남시중원구,종로구,1,4000,1,25520,1,39.78671666666666,1,0.6155,1,46.233216666666664,1,4000.0,25520.0,25.52,39.78671666666666,0.6155,46.233216666666664
성남시중원구,중구,1,3600,1,20373,1,128.86561666666665,1,-28.251050000000003,1,34.82726666666667,1,3600.0,20373.0,20.373,128.86561666666665,-28.251050000000003,34.82726666666667
성남시중원구,중랑구,2,10000,2,81240,2,273.9863833333334,2,3.508099999999999,2,121.89751666666666,2,5000.0,40620.0,40.62,136.9931916666667,1.7540499999999994,60.94875833333333
성동구,강남구,1183,3018700,1183,11862038,1183,61206.885766666666,1183,62499.210633333336,1183,36935.51801666667,1183,2551.732882502113,10027.081994928149,10.027081994928148,51.73870309946464,52.83111634263173,31.221908720766415
성동구,강동구,1329,4247500,1329,18684372,1329,61181.05831666667,1329,58604.375850000004,1329,48950.436,1329,3196.0120391271635,14058.97065462754,14.05897065462754,46.0354088161525,44.09659582392777,36.83253273137698
성동구,강북구,1223,3535000,1223,13441857,1223,34054.45226666667,1223,60199.21083333333,1223,52022.29865,1223,2890.4333605887164,10990.888798037613,10.990888798037613,27.84501411828836,49.222576315072224,42.536630130825834
성동구,강서구,576,2357600,576,15695920,576,23015.676583333334,576,21698.082083333335,576,31206.644666666667,576,4093.0555555555557,27249.86111111111,27.24986111111111,39.957771846064816,37.670281394675925,54.1782025462963
성동구,계양구,1,4300,1,30106,1,8.11995,1,22.431050000000003,1,43.934066666666666,1,4300.0,30106.0,30.106,8.11995,22.431050000000003,43.934066666666666
성동구,고양시덕양구,67,286400,67,1987671,67,3673.6740833333333,67,3550.993016666667,67,3843.3950666666665,67,4274.626865671642,29666.731343283584,29.666731343283583,54.83095646766169,52.99989577114428,57.364105472636815
성동구,고양시일산동구,47,223000,47,1721437,47,2425.260983333333,47,2055.231366666667,47,3380.32775,47,4744.68085106383,36626.31914893617,36.62631914893617,51.601297517730494,43.728326950354614,71.9218670212766
성동구,고양시일산서구,42,211300,42,1707044,42,1221.0416500000001,42,2238.6587833333333,42,3085.7867333333334,42,5030.952380952381,40643.90476190476,40.643904761904764,29.07242023809524,53.3013996031746,73.4711126984127
성동구,과천시,9,33400,9,198358,9,1207.47995,9,356.02610000000004,9,499.14283333333333,9,3711.1111111111113,22039.777777777777,22.03977777777778,134.16443888888887,39.55845555555556,55.460314814814815
성동구,관악구,172,590400,172,3056636,172,2929.89565,172,6260.857583333333,172,8962.545916666666,172,3432.5581395348836,17771.13953488372,17.771139534883723,17.034277034883722,36.40033478682171,52.10782509689922
성동구,광명시,28,112500,28,743948,28,819.2974999999999,28,1448.31295,28,1898.82035,28,4017.8571428571427,26569.571428571428,26.56957142857143,29.260624999999997,51.7254625,67.8150125
성동구,광주시,36,174700,36,1369474,36,59424.78285,36,752.1402666666667,36,2146.5589833333333,36,4852.777777777777,38040.944444444445,38.04094444444444,1650.6884125000001,20.892785185185186,59.626638425925925
성동구,광진구,1903,3464300,1903,10156000,1903,53633.48925,1903,68796.4766,1903,40083.24208333333,1903,1820.44140830268,5336.836573830794,5.3368365738307935,28.183651734104046,36.15159043615344,21.063185540374846
성동구,구로구,398,1558000,398,9845885,398,11411.267066666667,398,14695.789533333334,398,25965.468633333334,398,3914.572864321608,24738.404522613066,24.738404522613067,28.67152529313233,36.924094304857626,65.23987093802346
성동구,구리시,63,201700,63,912531,63,1532.65785,63,2687.2143833333334,63,2357.6365833333334,63,3201.5873015873017,14484.619047619048,14.484619047619047,24.32790238095238,42.654196560846565,37.42280291005291
성동구,군포시,7,32200,7,241632,7,343.78578333333337,7,491.93306666666666,7,748.1399333333334,7,4600.0,34518.857142857145,34.518857142857144,49.112254761904765,70.27615238095238,106.87713333333333
성동구,금천구,165,624100,165,3748410,165,8198.64825,165,9764.024,165,11401.80135,165,3782.4242424242425,22717.636363636364,22.717636363636363,49.68877727272727,59.175903030303026,69.10182636363636
성동구,김포시,117,676300,117,6011008,117,51071.4557,117,4536.92285,117,8690.741833333333,117,5780.34188034188,51376.13675213675,51.37613675213675,436.50816837606834,38.77711837606837,74.27984472934473
성동구,남구,1,5900,1,53484,1,1734.7677833333332,1,66.34666666666666,1,97.334,1,5900.0,53484.0,53.484,1734.7677833333332,66.34666666666666,97.334
성동구,남동구,1,4700,1,36678,1,2051.9164499999997,1,65.00778333333334,1,110.15721666666667,1,4700.0,36678.0,36.678,2051.9164499999997,65.00778333333334,110.15721666666667
성동구,남양주시,480,1834600,480,11333043,480,17342.0265,480,26226.852716666668,480,24365.770316666665,480,3822.0833333333335,23610.50625,23.61050625,36.129221875,54.63927649305556,50.76202149305555
성동구,노원구,2897,8990200,2897,36725917,2897,346558.86775,2897,114534.42591666667,2897,92912.21081666667,2897,3103.2792544011045,12677.223679668623,12.677223679668623,119.62680971694856,39.535528448970204,32.071871182832815
성동구,도봉구,543,2641080,543,9282165,543,14474.470183333333,543,24814.103733333333,543,21648.01011666667,543,4863.867403314917,17094.226519337015,17.094226519337013,26.6564828422345,45.69816525475752,39.86742194597913
성동구,동대문구,2879,4526300,2879,11276543,2879,119755.53363333333,2879,126261.48615,2879,47284.02485,2879,1572.1778395276137,3916.8263285863145,3.9168263285863145,41.596225645478754,43.85602158735672,16.42376688086141
성동구,동작구,265,812700,265,3358425,265,14176.860066666666,265,10110.02805,265,9912.969616666667,265,3066.7924528301887,12673.301886792453,12.673301886792453,53.497585157232706,38.15104924528302,37.40743251572327
성동구,마포구,470,1623200,470,8631313,470,20750.228933333336,470,24054.741866666667,470,22062.438616666666,470,3453.6170212765956,18364.49574468085,18.364495744680852,44.149423262411354,51.180301843971634,46.94135875886525
성동구,부천시소사구,20,90600,20,665605,20,671.0624,20,1122.3925666666667,20,1880.05,20,4530.0,33280.25,33.28025,33.55312,56.11962833333333,94.0025
